,0,1,2,3
0,-0.9929579383892876,-1.007452632183666,-1.0029670312509653,-1.0066133208637749
1,-1.0000298783649981,-1.002315270450302,-0.9975957800609419,-0.9956017042972163
2,-0.9960569483415617,-1.0157377467822541,-0.9979210033162008,-1.0007235293943095
3,-1.0169726281423954,-0.995486989385098,-1.0060072182916335,-1.00972818576117
4,-0.987564876480608,-0.9896624484844558,-0.9960823854633416,-1.0168265033493227
5,-0.9876349214285118,-1.0104335309670172,-0.9813296306642493,-1.0036103955276092
6,-1.0029122028361717,-0.9897547686322837,-0.9866094533622094,-0.9974697179996974
7,-1.0059889879385835,-1.0008829299750805,-0.9991690965654784,-1.0008466832873626
8,-0.9954418697112063,-1.007829325724693,-0.9926128494924027,-1.0055170605157686
9,-0.9843182311534386,-1.0191710472172426,-1.0034238851641808,-1.0210497193602472
10,-1.0200622154712693,-1.0134029562092568,-0.9976911538641121,-0.9909867551490126
11,-1.0158320653773358,-0.9889181380059541,-0.9986434546422222,-1.0013553498099377
12,-0.985413127806997,-1.0116760112859124,-0.9846511618684508,-0.997657104858117
13,1.003892110812659,1.0090050474317582,1.004264490607885,1.002607525288627
14,-0.98981748638543,-0.9854606442725489,-1.0009375108376677,-0.9909511141968163
15,-0.9979782734323996,-1.021153282984589,-1.0160828883820212,-1.0002643606335562
16,-0.9985476910583212,-0.9927941686593916,-1.0082761540053018,-0.9833864630766824
17,-0.9862228920127897,-0.9943821499029146,-1.0147441621012987,-1.0003780437617689
18,-0.9954054285707616,-1.007485475221336,-0.9926413971845751,-0.998961176773049
19,-1.0039488056952874,-1.004535387028674,-1.0226839242140797,-1.001963930852119
20,1.0024401357411887,1.005454988802314,1.0021047099466083,1.0065400193786767
21,-0.9905389452511869,1.014169649385839,1.0071506034116666,1.0130534268117328
22,-0.9997336807633349,-1.0089650983647456,-1.0121404293255611,-0.9916783786666737
23,-0.9969040369255451,1.0026282916471776,1.0029825835445072,-0.995945090154708
24,0.9855412517220516,1.0192071812106145,-0.9850645180897022,0.9989035723998501
25,-1.0054861324726911,0.996352287663643,1.0110745178137595,0.9968812122925041
26,0.9925922446007593,1.0078030631372112,-1.0065065097239305,-1.0030572104770505
27,1.0022525710066787,0.9907254138983361,-0.9916881597824103,0.9999551719709867
28,-1.0169004577167353,-0.9927018642856519,-0.9893836639049751,-0.9854379362495032
29,-0.9978956574848264,-1.0006114847829695,-0.9994760015153972,-0.9905506825292066
30,-0.9730314985787271,-1.0175485701450606,-0.9901433320820967,-1.0140482546847955
31,-0.9991054750359456,-0.9954259604275929,-1.0019599850968728,-1.014057214908334
32,-1.0176862763046692,-1.01060976514015,-0.9925514722266585,-0.9933429687788362
33,-1.0026481746491376,-0.9990803645856731,-0.9934220370181799,-1.0099671346409989
34,-0.9955845701190964,-1.0008747916389233,-0.994937681689882,-1.0029871382110767
35,-1.0106892536239118,0.9958743304108619,0.9910576025872895,-1.0006540504906167
36,-0.9907670971807854,-1.00354680130528,-0.9893274781151493,-0.9894640378534523
37,-0.9927035020300614,-1.0030817408104584,-1.0049232736814575,-1.0048556349750988
38,-1.0064981990114912,-0.9957232725655064,-0.9922189911550565,-1.0046438550374939
39,0.982023378392874,-0.9954609784694254,-1.0011975226307341,-1.01135702464752
40,-1.013755284323631,-0.9855905596239645,1.0172079053714222,-1.002894308864875
41,-0.9864633555155635,-0.9887777040885188,-0.9936319132348352,-0.9910178806308085
42,1.0011757615436858,1.0083372793896916,1.0133720026547455,1.0052582150613332
43,-0.995713480555044,-1.001914650777928,-1.0029795064781453,-1.0083304838597262
44,0.9929949436093142,1.0033940798274634,0.9952336600498244,1.005883302524007
45,-0.997915319319312,-1.0135111050871295,-0.9973701636171669,-0.9977992010242586
46,-0.9937024059489581,-0.9903080194491057,-1.0008052282068483,-1.0057961810989913
47,-1.0080292957354646,-1.002657622501568,-1.0049747228811068,-1.0244626891236028
48,-1.010542736205672,-1.0016728994089026,-1.0154597568930943,-1.0030702574878183
49,-1.012998168676267,-0.9991929037990578,-0.9976131323456336,-1.0005577128894716
50,-1.0082256590442131,-1.0002539339044392,-0.9977764847445322,-0.9938655771288516
51,-1.0075603297314764,-0.9904601591999823,-1.001345217103539,-1.0013513173980804
52,-0.9972889850384268,-1.0033789602603747,-1.0093443313911656,-1.0009767273952976
53,1.0029084915345654,-0.9953383673245443,-0.9960684526431612,-0.9918859278621485
54,-0.995890121030079,-0.9957980459042725,-0.9901261744060966,-0.9943664148763977
55,-1.0187841948730378,-1.005197416111778,-0.9955045527078058,-0.9981402554400619
56,-0.9959768421923544,-1.0004068991409532,-1.0116509643711695,-0.986096937562084
57,1.0033259974734303,-0.9904092616055947,-0.9933627552094042,0.9925421718931153
58,-0.9846788028902798,-1.0145809255701472,-1.0022442528156392,-1.0025881364269185
59,-0.9828382022653853,-1.0060270445734243,-0.9916107287591716,-1.0065519109133758
60,-1.0026539398142778,-1.0155076221913903,0.9998951771357247,-1.0089905245866087
61,-1.004365945560976,-0.9994884391817965,-0.9966942330914772,-0.984919766234797
62,-0.9985732799501317,-0.9885421906563566,-1.004173877485646,-0.9964076347253762
63,-1.0038080238172766,-1.0111253819021413,-1.0053788015761251,-1.0010582627461173
64,-1.0051473049227688,-0.9891673441527038,-0.9900945913721614,1.0127264099903566
65,1.0068418943306119,1.003159648180656,1.0093855476078923,-0.9917483827736859
66,0.9939694247379438,1.0037003083662785,1.0079578716911155,-0.9981212113036548
67,-1.0039964868638203,-0.9896269521936008,-1.0103609622082406,-1.0070834605726329
68,-1.0040200414881482,-1.000131487174825,-0.9979182118353247,-1.0018820155675385
69,-0.9761155002984689,-0.9911066131600329,0.9824349429606396,-0.9961018536274809
70,-0.9973980402563367,-1.0062953966364458,-1.0049662610320724,-1.0072168882166723
71,-0.992362386245419,-0.9960212160235684,-1.0035260875972487,-0.9932005606060691
72,-0.9932545063633804,-0.9992004818393928,-0.9925503488194706,-1.0069372875063065
73,-1.0014388118848538,-1.0051323932810796,-1.0033962329842991,-1.0028743628595986
74,-0.9933946401518621,-0.995580473985618,-0.9991738795783391,-0.9967467462040842
75,0.9999329043627048,-0.9863276905526425,1.0058140649911742,0.9889475502346292
76,-0.9890709502373173,-1.0112381548481264,-0.9923097769505725,-0.9873704188846615
77,0.9926699291139518,1.0121421839625269,1.010661389931166,0.9918563111825605
78,-1.0064025062864095,-0.9998897799722654,0.9957690593443858,-0.9950293114722651
79,-1.003687134412672,-0.9990946286548903,-1.0108402865024027,-1.0179262522369645
80,-0.9937021397038054,-1.0095797738243268,-1.0078088339294609,-1.0004268322863024
81,-0.9830236496467444,-1.0088876892121803,-1.0055021649698224,-0.9981205883276343
82,-0.9976460231950074,-1.0081193174745655,-0.9994955327537465,-1.0031842308043655
83,1.0141023808444312,0.9933453054184436,-1.0144509529482493,0.999175308022785
84,1.00865654290926,1.0154419043501484,0.9879303628124545,-0.9995053055082728
85,0.9944099485757076,-0.9985001869188475,0.9940629743797031,1.0012108819313505
86,-1.0081167270974416,-1.007328107315113,1.002998958260982,-1.0127066166071632
87,-1.005417003433077,-1.021974648317914,-1.0130155022375409,-0.993829143390141
88,-1.0008842099879822,-0.9871380002546628,-1.0041881414370446,-1.0170876582719335
89,1.006668024597071,1.0140154106509605,0.9948308492824565,1.005079382517069
90,-1.00354399000308,-0.9972980069963001,-1.0012485294124467,-0.9913694278157461
91,1.0156728587420205,-1.0000515732176816,-1.013130585315356,-1.0011519086977505
92,0.9990751516784844,0.9928363384983339,1.005987455121856,0.9971157326278945
93,-1.0025164348852045,-0.9888202647518489,-0.9975111309044912,-1.0092240542800412
94,1.0015044924386904,-1.0120617396698681,1.002422531659228,0.9973936820827787
95,-0.9999947693877455,-1.0244573937486385,-1.0028886847704064,-1.0039563438367285
96,-1.0116756266647138,-0.9938376689633078,-1.007736625151616,-0.9894116662827398
97,-1.0250242030194456,-1.0107695289359566,-1.004635973015609,-0.9964594220220018
98,1.0080027596700007,-1.00645859668069,0.9986147311491675,1.009084607207186
99,0.980142928740283,-1.003603529314844,0.9936164997580039,-0.9740289969455947
100,-1.0014648484167525,-1.0074419302241493,-0.9987904894211306,-0.9949513439860858
101,-0.9848655141645839,-0.9985881832271679,-0.9959531073733758,-1.0060628702586478
102,1.0055167355141275,0.9977223971900717,1.014496651825909,1.0044057534288946
103,-1.0161831151888971,-0.997885663044337,-0.9894330353813262,-0.9909752193140461
104,-1.0088141005611087,-1.0191574806923793,-0.9839629389737187,-0.996306865864325
105,-0.9787099675863016,-0.9933516918491474,-1.0114691660253405,-1.0072324296064887
106,-1.0004885044241736,1.0049271659226875,0.9861818134992082,1.0146483370505255
107,-0.9885377995145191,-1.0052746144048466,-0.9974948971998376,-1.0181952896868807
108,-0.9923700149250811,-0.9883306044092828,-0.9856737941412337,-0.9847531787385695
109,-1.0101752441971503,-1.0070754909866917,-0.990794108805238,-0.9923276141620786
110,-1.0038540380442742,-0.9843878463353283,-1.0099563556344517,-1.0015431153930094
111,-0.9959496701232238,-1.0315076196744715,-0.9841769054960716,-1.0065919763458606
112,-0.9954058060419161,-0.9926838215794398,-1.0125180672582863,-1.0086581202306264
113,-1.0154406892816612,-0.9978716800546009,-1.0036022264490774,-1.0078129690850695
114,-0.9980013838617587,-0.9889955535862294,-1.0065512052680954,-0.9892442847062438
